longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,id,bedroom_share,population_per_room,-,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN
-118.12,33.9,38.0,1222.0,282.0,756.0,256.0,4.125,173900.0,<1H OCEAN,7866,23.076923076923077,0.618657937806874,0,1,0,0,0,0
-118.12,33.88,25.0,1768.0,559.0,983.0,488.0,2.6184,243800.0,<1H OCEAN,7867,31.61764705882353,0.5559954751131222,0,1,0,0,0,0
-118.12,33.88,29.0,2344.0,571.0,1305.0,544.0,3.1923,191900.0,<1H OCEAN,7868,24.360068259385663,0.556740614334471,0,1,0,0,0,0
-118.13,33.88,32.0,3088.0,1024.0,1981.0,956.0,2.2027,192700.0,<1H OCEAN,7869,33.160621761658035,0.6415155440414507,0,1,0,0,0,0
-118.13,33.89,29.0,2823.0,737.0,1723.0,678.0,2.7121,165500.0,<1H OCEAN,7870,26.106978391781794,0.610343606092809,0,1,0,0,0,0
-118.14,33.89,37.0,1159.0,238.0,740.0,243.0,4.9107,179600.0,<1H OCEAN,7871,20.534943917169972,0.6384814495254529,0,1,0,0,0,0
-118.14,33.89,39.0,1744.0,339.0,1048.0,330.0,4.5735,195500.0,<1H OCEAN,7872,19.43807339449541,0.6009174311926605,0,1,0,0,0,0
-118.14,33.88,30.0,2596.0,580.0,1662.0,539.0,4.0507,179500.0,<1H OCEAN,7873,22.342064714946073,0.6402157164869029,0,1,0,0,0,0
-118.14,33.89,33.0,1250.0,276.0,866.0,268.0,4.1708,175000.0,<1H OCEAN,7874,22.08,0.6928,0,1,0,0,0,0
-118.14,33.88,41.0,1531.0,343.0,1119.0,341.0,4.3646,161400.0,<1H OCEAN,7875,22.40365774003919,0.7308948399738733,0,1,0,0,0,0
-118.14,33.88,24.0,3305.0,982.0,2085.0,881.0,2.6641,168200.0,<1H OCEAN,7876,29.712556732223906,0.6308623298033282,0,1,0,0,0,0
-118.15,33.87,29.0,2690.0,659.0,1747.0,617.0,3.3713,198200.0,<1H OCEAN,7877,24.49814126394052,0.6494423791821561,0,1,0,0,0,0
-118.11,33.88,19.0,3203.0,708.0,1761.0,667.0,4.0911,239700.0,<1H OCEAN,7878,22.10427724008742,0.5497970652513269,0,1,0,0,0,0
-118.11,33.87,29.0,1379.0,254.0,795.0,297.0,4.6713,231800.0,<1H OCEAN,7879,18.419144307469182,0.5765047135605511,0,1,0,0,0,0
-118.11,33.87,15.0,3254.0,598.0,1772.0,618.0,5.0417,240800.0,<1H OCEAN,7880,18.377381684081133,0.544560540872772,0,1,0,0,0,0
-118.12,33.87,21.0,3764.0,1081.0,1919.0,977.0,2.5057,156300.0,<1H OCEAN,7881,28.719447396386823,0.5098299681190224,0,1,0,0,0,0
-118.12,33.88,36.0,1083.0,218.0,557.0,210.0,3.0795,218400.0,<1H OCEAN,7882,20.129270544783008,0.5143120960295475,0,1,0,0,0,0
-118.13,33.88,32.0,1788.0,459.0,1131.0,461.0,3.5278,166100.0,<1H OCEAN,7883,25.671140939597315,0.6325503355704698,0,1,0,0,0,0
-118.13,33.87,20.0,3638.0,868.0,2326.0,822.0,3.3304,194600.0,<1H OCEAN,7884,23.859263331500824,0.6393622869708631,0,1,0,0,0,0
-118.14,33.87,21.0,6618.0,1773.0,4396.0,1649.0,3.0989,171400.0,<1H OCEAN,7885,26.790571169537625,0.6642490178301602,0,1,0,0,0,0
-118.04,33.88,17.0,4807.0,838.0,3059.0,853.0,5.7619,297300.0,<1H OCEAN,7886,17.432910339088828,0.6363636363636364,0,1,0,0,0,0
-118.04,33.87,17.0,2358.0,396.0,1387.0,364.0,6.299,285800.0,<1H OCEAN,7887,16.793893129770993,0.5882103477523325,0,1,0,0,0,0
-118.06,33.88,17.0,7187.0,1073.0,3844.0,1068.0,6.5901,337400.0,<1H OCEAN,7888,14.929734242382079,0.5348545985807709,0,1,0,0,0,0
-118.05,33.87,18.0,4928.0,773.0,2952.0,754.0,5.8855,313800.0,<1H OCEAN,7889,15.685876623376624,0.599025974025974,0,1,0,0,0,0
-118.07,33.88,16.0,4934.0,825.0,2668.0,810.0,5.747999999999998,284200.0,<1H OCEAN,7890,16.720713417105795,0.5407377381434941,0,1,0,0,0,0
-118.07,33.88,17.0,2407.0,539.0,1422.0,524.0,4.2619,139700.0,<1H OCEAN,7891,22.393020357291235,0.5907769007062734,0,1,0,0,0,0
-118.07,33.88,18.0,2436.0,375.0,1165.0,386.0,6.1968,344700.0,<1H OCEAN,7892,15.39408866995074,0.4782430213464696,0,1,0,0,0,0
-118.07,33.87,29.0,3405.0,556.0,1945.0,509.0,5.7652,299100.0,<1H OCEAN,7893,16.32892804698972,0.5712187958883994,0,1,0,0,0,0
-118.08,33.86,17.0,2259.0,383.0,1378.0,386.0,5.8733,287000.0,<1H OCEAN,7894,16.954404603806992,0.6100044267374944,0,1,0,0,0,0
-118.08,33.85,29.0,4261.0,678.0,2621.0,661.0,6.2427,288700.0,<1H OCEAN,7895,15.911757803332552,0.6151138230462333,0,1,0,0,0,0
-118.07,33.86,17.0,3666.0,562.0,2104.0,579.0,5.6818,338900.0,<1H OCEAN,7896,15.330060010911076,0.5739225313693399,0,1,0,0,0,0
-118.07,33.85,16.0,3771.0,606.0,2196.0,564.0,7.0113,319700.0,<1H OCEAN,7897,16.070007955449483,0.5823389021479713,0,1,0,0,0,0
-118.06,33.86,16.0,5603.0,938.0,3045.0,893.0,5.0778,293700.0,<1H OCEAN,7898,16.741031590219524,0.5434588613242906,0,1,0,0,0,0
-118.05,33.86,16.0,2851.0,626.0,1985.0,603.0,5.4089,265600.0,<1H OCEAN,7899,21.95720799719397,0.6962469309014381,0,1,0,0,0,0
-118.03,33.87,16.0,2306.0,393.0,1368.0,387.0,5.93,277600.0,<1H OCEAN,7900,17.04249783174328,0.593235039028621,0,1,0,0,0,0
-118.04,33.87,18.0,4626.0,822.0,2794.0,763.0,5.6917,275100.0,<1H OCEAN,7901,17.769130998702984,0.6039775183744055,0,1,0,0,0,0
-118.04,33.86,21.0,2870.0,437.0,1671.0,470.0,7.2628,322700.0,<1H OCEAN,7902,15.226480836236933,0.5822299651567944,0,1,0,0,0,0
-118.05,33.86,29.0,2676.0,391.0,1377.0,395.0,6.5513,350400.0,<1H OCEAN,7903,14.611360239162929,0.5145739910313901,0,1,0,0,0,0
-118.06,33.85,16.0,4851.0,726.0,2527.0,704.0,6.0142,437400.0,<1H OCEAN,7904,14.965986394557824,0.5209235209235209,0,1,0,0,0,0
-118.1,33.88,18.0,8046.0,1221.0,4276.0,1228.0,6.5515,319600.0,<1H OCEAN,7905,15.175242356450411,0.531444195873726,0,1,0,0,0,0
-118.1,33.86,21.0,3052.0,624.0,1588.0,568.0,4.3397,268100.0,<1H OCEAN,7906,20.445609436435124,0.5203145478374837,0,1,0,0,0,0
-118.09,33.85,19.0,8120.0,1371.0,5026.0,1345.0,6.3093,286500.0,<1H OCEAN,7907,16.88423645320197,0.6189655172413793,0,1,0,0,0,0
-118.1,33.85,19.0,993.0,174.0,572.0,175.0,5.7039,277600.0,<1H OCEAN,7908,17.522658610271904,0.5760322255790534,0,1,0,0,0,0
-118.08,33.88,27.0,3065.0,736.0,1840.0,719.0,3.6417,208100.0,<1H OCEAN,7909,24.01305057096248,0.600326264274062,0,1,0,0,0,0
-118.09,33.88,27.0,3119.0,635.0,1887.0,567.0,3.8654,195300.0,<1H OCEAN,7910,20.359089451747355,0.6050016030779096,0,1,0,0,0,0
-118.07,33.89,32.0,1819.0,386.0,1679.0,360.0,3.5562,146000.0,<1H OCEAN,7911,21.220450797141286,0.9230346344145135,0,1,0,0,0,0
-118.08,33.89,33.0,2131.0,435.0,2045.0,426.0,4.0,145700.0,<1H OCEAN,7912,20.41295166588456,0.9596433599249179,0,1,0,0,0,0
-118.08,33.88,27.0,923.0,186.0,1014.0,204.0,3.825,159500.0,<1H OCEAN,7913,20.151679306608884,1.0985915492957747,0,1,0,0,0,0
-118.08,33.88,30.0,1901.0,519.0,2685.0,496.0,3.2639,120100.0,<1H OCEAN,7914,27.301420305102575,1.412414518674382,0,1,0,0,0,0
-118.08,33.88,26.0,1507.0,270.0,931.0,275.0,5.1645,244900.0,<1H OCEAN,7915,17.9163901791639,0.6177836761778368,0,1,0,0,0,0
-118.08,33.87,23.0,2536.0,552.0,2012.0,556.0,4.1406,200800.0,<1H OCEAN,7916,21.766561514195583,0.7933753943217665,0,1,0,0,0,0
-118.07,33.87,28.0,2399.0,436.0,1613.0,429.0,3.6339,220100.0,<1H OCEAN,7917,18.174239266360985,0.6723634847853273,0,1,0,0,0,0
-118.09,33.87,31.0,3498.0,728.0,2098.0,697.0,3.9837,246000.0,<1H OCEAN,7918,20.811892510005716,0.5997712978845054,0,1,0,0,0,0
-118.07,33.86,31.0,2943.0,518.0,1703.0,472.0,3.7091,225900.0,<1H OCEAN,7919,17.601087325857968,0.5786612300373768,0,1,0,0,0,0
-118.07,33.86,28.0,1789.0,352.0,1347.0,330.0,3.425,189700.0,<1H OCEAN,7920,19.675796534376747,0.7529346003353828,0,1,0,0,0,0
-118.08,33.86,26.0,778.0,173.0,539.0,186.0,3.2679,236500.0,<1H OCEAN,7921,22.236503856041132,0.6928020565552699,0,1,0,0,0,0
-118.08,33.86,29.0,3260.0,783.0,1969.0,737.0,3.5268,215500.0,<1H OCEAN,7922,24.01840490797546,0.6039877300613496,0,1,0,0,0,0
-118.08,33.86,29.0,1018.0,235.0,1165.0,248.0,3.3333,198800.0,<1H OCEAN,7923,23.08447937131631,1.1444007858546168,0,1,0,0,0,0
-118.08,33.84,31.0,2377.0,600.0,2042.0,593.0,3.625,170400.0,<1H OCEAN,7924,25.24190155658393,0.8590660496424064,0,1,0,0,0,0
-118.08,33.84,31.0,2906.0,578.0,1806.0,553.0,4.8448,194600.0,<1H OCEAN,7925,19.88988300068823,0.6214728148657949,0,1,0,0,0,0
-118.09,33.84,23.0,4412.0,910.0,2380.0,825.0,4.54,213100.0,<1H OCEAN,7926,20.625566636446056,0.5394378966455122,0,1,0,0,0,0
-118.09,33.84,27.0,1594.0,295.0,1061.0,320.0,4.7917,217700.0,<1H OCEAN,7927,18.5069008782936,0.6656210790464241,0,1,0,0,0,0
-118.08,33.85,22.0,1055.0,204.0,682.0,216.0,6.0,191300.0,<1H OCEAN,7928,19.33649289099526,0.6464454976303318,0,1,0,0,0,0
-118.08,33.84,28.0,4216.0,948.0,2997.0,896.0,3.7961,162700.0,<1H OCEAN,7929,22.485768500948765,0.7108633776091081,0,1,0,0,0,0
-118.08,33.84,25.0,3696.0,953.0,2827.0,860.0,3.3438,153300.0,<1H OCEAN,7930,25.784632034632033,0.7648809523809523,0,1,0,0,0,0
-118.06,33.84,26.0,6960.0,1454.0,4367.0,1437.0,4.7953,210900.0,<1H OCEAN,7931,20.89080459770115,0.6274425287356322,0,1,0,0,0,0
-118.06,33.84,20.0,5643.0,1231.0,3841.0,1195.0,4.0542,168400.0,<1H OCEAN,7932,21.81463760411129,0.6806663122452596,0,1,0,0,0,0
-118.07,33.82,27.0,3481.0,576.0,1660.0,560.0,5.7965,228200.0,<1H OCEAN,7933,16.54696926170641,0.47687446136167766,0,1,0,0,0,0
-118.08,33.82,26.0,4259.0,588.0,1644.0,581.0,6.2519,345700.0,<1H OCEAN,7934,13.806057760037568,0.3860061047194177,0,1,0,0,0,0
-118.08,33.83,30.0,2188.0,556.0,2727.0,525.0,2.7759,136800.0,<1H OCEAN,7935,25.411334552102378,1.2463436928702012,0,1,0,0,0,0
-118.08,33.82,30.0,2636.0,652.0,3412.0,649.0,2.8095,118300.0,<1H OCEAN,7936,24.73444613050076,1.2943854324734445,0,1,0,0,0,0
-118.07,33.83,17.0,4822.0,1168.0,3868.0,1117.0,2.5978,142900.0,<1H OCEAN,7937,24.222314392368315,0.8021567814184986,0,1,0,0,0,0
-118.11,33.86,33.0,2389.0,410.0,1165.0,393.0,5.3889,234900.0,<1H OCEAN,7938,17.16199246546672,0.4876517371285056,0,1,0,0,0,0
-118.11,33.86,35.0,1255.0,252.0,685.0,279.0,4.2,226900.0,<1H OCEAN,7939,20.0796812749004,0.545816733067729,0,1,0,0,0,0
-118.12,33.86,44.0,2663.0,511.0,1277.0,462.0,4.3194,199500.0,<1H OCEAN,7940,19.188884716485166,0.4795343597446489,0,1,0,0,0,0
-118.12,33.87,43.0,1633.0,355.0,837.0,350.0,3.0405,188000.0,<1H OCEAN,7941,21.73913043478261,0.5125535823637477,0,1,0,0,0,0
-118.13,33.87,45.0,1606.0,300.0,735.0,295.0,4.6765,198400.0,<1H OCEAN,7942,18.679950186799502,0.4576587795765878,0,1,0,0,0,0
-118.13,33.86,45.0,1320.0,256.0,645.0,256.0,4.4,209500.0,<1H OCEAN,7943,19.393939393939394,0.48863636363636365,0,1,0,0,0,0
-118.13,33.86,45.0,1866.0,343.0,919.0,344.0,3.5833,200200.0,<1H OCEAN,7944,18.381564844587352,0.492497320471597,0,1,0,0,0,0
-118.14,33.87,44.0,1661.0,315.0,985.0,319.0,4.3942,219500.0,<1H OCEAN,7945,18.96447922937989,0.5930162552679109,0,1,0,0,0,0
-118.14,33.86,43.0,2104.0,382.0,1071.0,396.0,5.0,208900.0,<1H OCEAN,7946,18.155893536121674,0.5090304182509505,0,1,0,0,0,0
-118.14,33.86,44.0,1436.0,257.0,745.0,233.0,4.625,213400.0,<1H OCEAN,7947,17.89693593314763,0.5188022284122563,0,1,0,0,0,0
-118.14,33.86,44.0,1276.0,234.0,538.0,213.0,4.8667,218300.0,<1H OCEAN,7948,18.338557993730408,0.4216300940438871,0,1,0,0,0,0
-118.14,33.87,44.0,1607.0,271.0,799.0,283.0,5.084,214100.0,<1H OCEAN,7949,16.863721219663972,0.4971997510889857,0,1,0,0,0,0
-118.15,33.86,36.0,1578.0,312.0,827.0,311.0,4.8942,194100.0,<1H OCEAN,7950,19.771863117870723,0.5240811153358682,0,1,0,0,0,0
-118.15,33.86,34.0,2403.0,413.0,1385.0,386.0,4.4934,213800.0,<1H OCEAN,7951,17.186849771119434,0.5763628797336663,0,1,0,0,0,0
-118.16,33.88,33.0,2180.0,522.0,1634.0,467.0,3.0114,167000.0,<1H OCEAN,7952,23.94495412844037,0.7495412844036697,0,1,0,0,0,0
-118.15,33.87,33.0,2373.0,552.0,1673.0,571.0,3.0685,181800.0,<1H OCEAN,7953,23.261694058154237,0.7050147492625368,0,1,0,0,0,0
-118.16,33.87,32.0,1854.0,471.0,1363.0,478.0,2.6406,156700.0,<1H OCEAN,7954,25.40453074433657,0.7351672060409924,0,1,0,0,0,0
-118.16,33.88,18.0,2287.0,662.0,1804.0,537.0,1.9903,170300.0,<1H OCEAN,7955,28.946217752514208,0.7888062964582422,0,1,0,0,0,0
-118.17,33.88,29.0,815.0,206.0,590.0,183.0,3.0052,166700.0,<1H OCEAN,7956,25.2760736196319,0.7239263803680982,0,1,0,0,0,0
-118.17,33.88,42.0,1645.0,371.0,1161.0,351.0,3.0893,162700.0,<1H OCEAN,7957,22.5531914893617,0.705775075987842,0,1,0,0,0,0
-118.18,33.88,47.0,882.0,185.0,536.0,174.0,4.625,163000.0,<1H OCEAN,7958,20.975056689342402,0.6077097505668935,0,1,0,0,0,0
-118.18,33.88,44.0,1308.0,267.0,783.0,237.0,4.7361,167700.0,<1H OCEAN,7959,20.412844036697248,0.5986238532110092,0,1,0,0,0,0
-118.18,33.88,42.0,2326.0,503.0,1832.0,501.0,3.1713,161000.0,<1H OCEAN,7960,21.625107480653483,0.7876182287188306,0,1,0,0,0,0
-118.19,33.87,27.0,4701.0,1359.0,2571.0,1216.0,2.5417,184100.0,<1H OCEAN,7961,28.90874282067645,0.5469049138481175,0,1,0,0,0,0
-118.19,33.87,35.0,1769.0,436.0,1166.0,386.0,2.875,178300.0,<1H OCEAN,7962,24.646693046919165,0.6591294516676088,0,1,0,0,0,0
-118.19,33.86,42.0,1999.0,431.0,1060.0,399.0,3.7031,167100.0,<1H OCEAN,7963,21.5607803901951,0.5302651325662832,0,1,0,0,0,0
-118.19,33.86,46.0,1824.0,438.0,1200.0,451.0,3.4375,156700.0,<1H OCEAN,7964,24.013157894736842,0.6578947368421053,0,1,0,0,0,0
-118.19,33.86,38.0,2009.0,524.0,1449.0,451.0,2.7045,155400.0,<1H OCEAN,7965,26.082628173220506,0.7212543554006968,0,1,0,0,0,0
-118.19,33.86,35.0,1133.0,296.0,774.0,271.0,2.2381,137500.0,<1H OCEAN,7966,26.12533097969991,0.6831421006178288,0,1,0,0,0,0
-118.19,33.86,36.0,2013.0,546.0,1659.0,522.0,3.1215,153600.0,<1H OCEAN,7967,27.123695976154995,0.8241430700447094,0,1,0,0,0,0
-118.2,33.86,27.0,2732.0,867.0,1690.0,794.0,2.6465,160200.0,<1H OCEAN,7968,31.734992679355784,0.6185944363103953,0,1,0,0,0,0
-118.19,33.87,42.0,1213.0,269.0,628.0,229.0,3.6987,152100.0,<1H OCEAN,7969,22.176422093981863,0.517724649629019,0,1,0,0,0,0
-118.2,33.88,40.0,1699.0,346.0,1188.0,329.0,4.2083,147300.0,<1H OCEAN,7970,20.364920541494996,0.6992348440258976,0,1,0,0,0,0
-118.2,33.88,40.0,2945.0,725.0,2858.0,690.0,3.2368,136900.0,<1H OCEAN,7971,24.61799660441426,0.9704584040747029,0,1,0,0,0,0
-118.21,33.88,31.0,1332.0,417.0,1405.0,363.0,2.0125,143000.0,<1H OCEAN,7972,31.306306306306308,1.0548048048048049,0,1,0,0,0,0
-118.21,33.88,32.0,1507.0,379.0,1082.0,350.0,3.225,138200.0,<1H OCEAN,7973,25.149303251493034,0.7179827471798275,0,1,0,0,0,0
-118.2,33.87,26.0,703.0,202.0,757.0,212.0,2.525,155500.0,<1H OCEAN,7974,28.733997155049785,1.0768136557610242,0,1,0,0,0,0
-118.2,33.87,42.0,1482.0,310.0,1052.0,317.0,3.9469,158200.0,<1H OCEAN,7975,20.917678812415655,0.7098515519568152,0,1,0,0,0,0
-118.2,33.87,36.0,1554.0,273.0,974.0,264.0,4.2135,161400.0,<1H OCEAN,7976,17.56756756756757,0.6267696267696268,0,1,0,0,0,0
-118.17,33.87,40.0,2462.0,587.0,1165.0,536.0,3.5646,162600.0,<1H OCEAN,7977,23.842404549147034,0.4731925264012998,0,1,0,0,0,0
-118.17,33.86,44.0,1701.0,396.0,1091.0,384.0,3.025,162300.0,<1H OCEAN,7978,23.28042328042328,0.6413874191651969,0,1,0,0,0,0
-118.17,33.87,49.0,1937.0,445.0,1165.0,440.0,3.0319,162800.0,<1H OCEAN,7979,22.973670624677336,0.6014455343314403,0,1,0,0,0,0
-118.17,33.87,48.0,2258.0,509.0,1395.0,492.0,3.765,164800.0,<1H OCEAN,7980,22.54207263064659,0.6178033658104517,0,1,0,0,0,0
-118.17,33.87,45.0,2110.0,494.0,1404.0,454.0,2.9803,165900.0,<1H OCEAN,7981,23.412322274881518,0.6654028436018957,0,1,0,0,0,0
-118.18,33.87,44.0,2137.0,461.0,1126.0,439.0,3.4408,172900.0,<1H OCEAN,7982,21.572297613476838,0.526906878802059,0,1,0,0,0,0
-118.18,33.87,44.0,1832.0,401.0,1056.0,405.0,4.0658,175100.0,<1H OCEAN,7983,21.888646288209607,0.5764192139737991,0,1,0,0,0,0
-118.18,33.87,38.0,2664.0,626.0,1627.0,604.0,3.7527,161900.0,<1H OCEAN,7984,23.4984984984985,0.6107357357357357,0,1,0,0,0,0
-118.16,33.86,26.0,6607.0,1663.0,4066.0,1558.0,2.5068,156300.0,<1H OCEAN,7985,25.17027395186923,0.6154079007113668,0,1,0,0,0,0
-118.17,33.86,10.0,1664.0,508.0,1369.0,493.0,2.9886,175000.0,<1H OCEAN,7986,30.528846153846157,0.8227163461538461,0,1,0,0,0,0
-118.17,33.85,39.0,2247.0,526.0,1670.0,525.0,3.07,173000.0,<1H OCEAN,7987,23.40898976412995,0.7432131731197151,0,1,0,0,0,0
-118.18,33.85,38.0,3596.0,862.0,2416.0,832.0,3.6897,169800.0,<1H OCEAN,7988,23.97107897664071,0.6718576195773082,0,1,0,0,0,0
-118.18,33.86,43.0,2752.0,645.0,1674.0,614.0,3.6719,161300.0,<1H OCEAN,7989,23.4375,0.6082848837209303,0,1,0,0,0,0
-118.18,33.86,39.0,2925.0,732.0,1702.0,642.0,2.375,160800.0,<1H OCEAN,7990,25.025641025641026,0.5818803418803419,0,1,0,0,0,0
-118.17,33.86,40.0,1301.0,342.0,954.0,336.0,2.3804,158000.0,<1H OCEAN,7991,26.287471176018446,0.7332820906994619,0,1,0,0,0,0
-118.14,33.86,37.0,1404.0,257.0,652.0,258.0,4.2062,195400.0,<1H OCEAN,7992,18.304843304843306,0.46438746438746437,0,1,0,0,0,0
-118.15,33.85,30.0,4071.0,1067.0,2144.0,970.0,2.7268,218100.0,<1H OCEAN,7993,26.209776467698354,0.5266519282731515,0,1,0,0,0,0
-118.15,33.85,36.0,1435.0,249.0,606.0,234.0,4.1439,212600.0,<1H OCEAN,7994,17.35191637630662,0.42229965156794425,0,1,0,0,0,0
-118.15,33.85,36.0,1491.0,259.0,699.0,266.0,4.0781,217300.0,<1H OCEAN,7995,17.370892018779344,0.4688128772635815,0,1,0,0,0,0
-118.15,33.86,32.0,2630.0,559.0,1069.0,491.0,2.4659,209000.0,<1H OCEAN,7996,21.254752851711025,0.4064638783269962,0,1,0,0,0,0
-118.16,33.85,36.0,2668.0,473.0,1315.0,478.0,4.0714,215600.0,<1H OCEAN,7997,17.72863568215892,0.4928785607196402,0,1,0,0,0,0
-118.16,33.85,29.0,1979.0,339.0,952.0,339.0,4.0815,216200.0,<1H OCEAN,7998,17.12986356745831,0.4810510358767054,0,1,0,0,0,0
-118.13,33.86,37.0,2259.0,425.0,1165.0,413.0,5.1805,201600.0,<1H OCEAN,7999,18.813634351482957,0.5157149181053563,0,1,0,0,0,0
-118.13,33.85,36.0,2110.0,416.0,1128.0,403.0,4.6019,208400.0,<1H OCEAN,8000,19.71563981042654,0.5345971563981042,0,1,0,0,0,0
-118.13,33.85,36.0,1885.0,391.0,1049.0,405.0,3.55,212800.0,<1H OCEAN,8001,20.74270557029178,0.556498673740053,0,1,0,0,0,0
-118.14,33.86,36.0,1774.0,348.0,934.0,333.0,4.8571,203300.0,<1H OCEAN,8002,19.616685456595263,0.5264937993235626,0,1,0,0,0,0
-118.14,33.86,36.0,1703.0,325.0,845.0,308.0,5.0106,210800.0,<1H OCEAN,8003,19.083969465648856,0.4961832061068702,0,1,0,0,0,0
-118.1,33.85,28.0,2825.0,470.0,1352.0,469.0,5.2639,242000.0,<1H OCEAN,8004,16.63716814159292,0.4785840707964602,0,1,0,0,0,0
-118.1,33.85,36.0,1473.0,253.0,713.0,257.0,5.9493,228000.0,<1H OCEAN,8005,17.17583163611677,0.48404616429056346,0,1,0,0,0,0
-118.1,33.85,36.0,956.0,159.0,416.0,157.0,4.6429,223700.0,<1H OCEAN,8006,16.631799163179917,0.4351464435146444,0,1,0,0,0,0
-118.11,33.85,36.0,887.0,163.0,482.0,157.0,4.125,219500.0,<1H OCEAN,8007,18.376550169109358,0.5434047350620068,0,1,0,0,0,0
-118.11,33.85,36.0,2418.0,389.0,1138.0,387.0,4.8393,216300.0,<1H OCEAN,8008,16.08767576509512,0.4706368899917287,0,1,0,0,0,0
-118.11,33.86,36.0,2750.0,487.0,1386.0,458.0,4.9904,221700.0,<1H OCEAN,8009,17.70909090909091,0.504,0,1,0,0,0,0
-118.12,33.86,34.0,2116.0,427.0,972.0,396.0,4.8516,213600.0,<1H OCEAN,8010,20.179584120982987,0.45935727788279773,0,1,0,0,0,0
-118.12,33.85,37.0,2584.0,453.0,1333.0,481.0,4.3661,219900.0,<1H OCEAN,8011,17.53095975232198,0.5158668730650154,0,1,0,0,0,0
-118.12,33.85,37.0,2386.0,409.0,1101.0,399.0,4.6908,218200.0,<1H OCEAN,8012,17.14165968147527,0.461441743503772,0,1,0,0,0,0
-118.1,33.84,35.0,1790.0,269.0,924.0,263.0,5.296,226200.0,<1H OCEAN,8013,15.027932960893855,0.5162011173184358,0,1,0,0,0,0
-118.1,33.84,36.0,1915.0,316.0,850.0,319.0,4.7222,225800.0,<1H OCEAN,8014,16.50130548302872,0.44386422976501305,0,1,0,0,0,0
-118.1,33.83,37.0,2059.0,349.0,825.0,334.0,4.0603,225200.0,<1H OCEAN,8015,16.94997571636717,0.40067994171928123,0,1,0,0,0,0
-118.11,33.83,36.0,1726.0,287.0,820.0,288.0,5.5767,218100.0,<1H OCEAN,8016,16.628041714947855,0.47508690614136734,0,1,0,0,0,0
-118.1,33.84,36.0,1557.0,270.0,697.0,251.0,4.5417,219600.0,<1H OCEAN,8017,17.341040462427745,0.4476557482337829,0,1,0,0,0,0
-118.1,33.84,36.0,2572.0,421.0,1318.0,434.0,5.1836,219700.0,<1H OCEAN,8018,16.368584758942458,0.5124416796267496,0,1,0,0,0,0
-118.1,33.84,36.0,690.0,109.0,316.0,104.0,3.7813,209100.0,<1H OCEAN,8019,15.797101449275363,0.4579710144927536,0,1,0,0,0,0
-118.11,33.84,37.0,1588.0,272.0,692.0,245.0,4.8594,220300.0,<1H OCEAN,8020,17.12846347607053,0.4357682619647355,0,1,0,0,0,0
-118.11,33.84,36.0,1756.0,297.0,798.0,287.0,5.5581,218300.0,<1H OCEAN,8021,16.91343963553531,0.4544419134396355,0,1,0,0,0,0
-118.12,33.84,37.0,2143.0,382.0,1047.0,377.0,4.4423,216000.0,<1H OCEAN,8022,17.82547830144657,0.48856742883807747,0,1,0,0,0,0
-118.12,33.84,37.0,2706.0,462.0,1331.0,476.0,5.0719,220000.0,<1H OCEAN,8023,17.073170731707318,0.491869918699187,0,1,0,0,0,0
-118.11,33.84,36.0,1074.0,188.0,496.0,196.0,4.625,217400.0,<1H OCEAN,8024,17.50465549348231,0.4618249534450652,0,1,0,0,0,0
-118.11,33.84,36.0,1523.0,263.0,717.0,278.0,4.875,218900.0,<1H OCEAN,8025,17.26854891661195,0.47078135259356535,0,1,0,0,0,0
-118.11,33.83,36.0,1784.0,303.0,964.0,299.0,4.2703,220900.0,<1H OCEAN,8026,16.984304932735427,0.5403587443946188,0,1,0,0,0,0
-118.12,33.83,44.0,1712.0,314.0,691.0,293.0,4.3594,221300.0,<1H OCEAN,8027,18.341121495327105,0.4036214953271028,0,1,0,0,0,0
-118.12,33.84,37.0,1242.0,221.0,565.0,213.0,4.1094,215800.0,<1H OCEAN,8028,17.7938808373591,0.45491143317230276,0,1,0,0,0,0
-118.11,33.84,36.0,1463.0,257.0,722.0,260.0,4.8438,226300.0,<1H OCEAN,8029,17.566643882433354,0.4935064935064935,0,1,0,0,0,0
-118.13,33.84,35.0,3008.0,674.0,1584.0,671.0,3.5465,213200.0,<1H OCEAN,8030,22.40691489361702,0.526595744680851,0,1,0,0,0,0
-118.13,33.84,46.0,2439.0,429.0,944.0,374.0,4.2841,312400.0,<1H OCEAN,8031,17.589175891758916,0.38704387043870436,0,1,0,0,0,0
-118.13,33.83,44.0,1710.0,333.0,786.0,344.0,4.2917,314700.0,<1H OCEAN,8032,19.473684210526315,0.45964912280701753,0,1,0,0,0,0
-118.14,33.84,43.0,2107.0,439.0,876.0,429.0,3.2024,339400.0,<1H OCEAN,8033,20.835310868533462,0.41575700047460845,0,1,0,0,0,0
-118.13,33.84,48.0,1895.0,294.0,881.0,293.0,6.3364,307400.0,<1H OCEAN,8034,15.514511873350923,0.46490765171503956,0,1,0,0,0,0
-118.14,33.84,45.0,1908.0,361.0,890.0,342.0,4.575,336000.0,<1H OCEAN,8035,18.92033542976939,0.46645702306079667,0,1,0,0,0,0
